stn_num,name,Lat,Lon
15510,MOUNT CAVENAGH,-25.9551,133.211
15607,MOUNT DENISON,-22.131,132.0813
15538,MOUNT DOREEN,-22.0833,131.2833
15639,MOUNT EBENEZER,-25.1784,132.6764
14950,MOUNT FELIX,-14.1242,132.6379
15561,MOUNT LIEBIG,-23.2674,131.2733
14922,MOUNT LITCHFIELD,-13.7,130.6
15532,MOUNT PEAKE,-22.5514,133.9472
15503,MOUNT RIDDOCK,-23.0364,134.6801
14177,MOUNT RINGWOOD,-13.1281,131.3738
14865,MOUNT SANFORD,-16.9817,130.5598
15661,MOUNT SKINNER,-22.2109,134.1182
14972,MOUNT STOW,-13.8516,132.6505
14625,MOUNTAIN VALLEY,-14.0835,133.8107
15108,MUCKATY,-18.6284,133.872
14165,MUDGINBERRI,-12.5931,132.88
15640,MULGA PARK,-25.9053,131.6712
15127,MUNGABROOM,-17.8222,134.5492
14176,MUNMALARY,-12.4767,132.5
14180,MURGANELLA,-11.5472,132.9255
14309,MURGANELLA AIRSTRIP,-11.5485,132.9266
15609,MURRAY DOWNS,-21.05,134.6667
15608,MURRAY DOWNS,-21.0435,134.6753
14074,MYILLY POINT,-12.4167,130.8
14110,NA RAILWAY 22 MILE SITE,-12.5617,131.0717
15518,NAPPERBY,-22.5096,132.7525
15650,NARWIETOOMA,-23.2309,132.626
14719,NATHAN RIVER,-15.5758,135.4271
14855,NELSON SPRINGS,-17.3354,129.2892
15669,NEUTRAL JUNCTION,-21.5142,133.9933
15506,NEUTRAL JUNCTION,-21.5194,134
15600,NEW CROWN,-25.6771,134.833
15547,NEW MACDONALD DOWNS,-22.6134,135.0359
15086,NEWCASTLE WATERS,-17.3785,133.4103
15089,NEWCASTLE WATERS POST OFFICE,-17.3833,133.4
15611,NEWHAVEN,-22.7231,131.169
14820,NEWRY,-16.0498,129.2649
14969,NGANMARRIYANGA,-14.3393,129.8648
14517,NGAYAWILI,-11.9971,135.5726
14001,NGUIU,-11.765,130.6286
14288,NGUIU FARM,-11.7782,130.5579
14609,NGUKURR,-14.7295,134.7274
14299,NGUKURR AIRPORT,-14.7236,134.7456
14512,NHULUNBUY,-12.1939,136.7637
14020,NIGHTCLIFF,-12.3858,130.8553
14132,NIGHTCLIFF BAXTER,-12.3667,131.8667
14112,NIGHTCLIFF POOL,-12.3786,130.8469
14270,NIGHTCLIFF SPORTS CLUB,-12.3833,130.85
14955,NITMILUK RANGERS,-14.3203,132.4218
14966,NITMILUK RIDGE,-14.3148,132.4248
14080,NOONAMAH,-12.6367,131.0733
14314,NOONAMAH AIRSTRIP,-12.6099,131.0474
14046,NOONAMAH AWS,-12.6365,131.0714
200782,NORTH EAST ISLAND,-13.6449,136.9445
14096,NORTH HERCULES GOLD MINES,-13.8167,131.8667
14071,NORTHERN HERCULES,-13.5833,132.1333
14235,NORTHLAKES,-12.4019,130.8962
14079,NOURLANGIE CREEK,-12.7625,132.6583
15151,NUMBER 36 BORE,-19.2815,137.2441
14505,NUMBULWAR,-14.2786,135.739
15579,NUMERY,-24.0137,135.4268
14649,NUMUL NUMUL,-14.922,134.0587
14621,NUTWOOD DOWNS,-15.8087,134.1477
14042,OENPELLI,-12.3236,133.0579
14310,OENPELLI AIRPORT,-12.3272,133.0069
14816,OLD DELAMERE,-15.7372,131.5345
14941,OOLLOO,-13.9152,131.2117
15534,OORATIPPRA,-21.9041,136.0741
15562,ORANGE CREEK,-24.3612,133.4315
15134,ORLANDO MINE,-19.4417,134.025
15667,ORMISTON GORGE,-23.6339,132.73
15668,ORMISTON KNOLL,-23.6521,132.7323
15564,OWEN SPRINGS,-23.8754,133.4704
15633,PALM VALLEY,-24.0637,132.7448
15519,PALMER VALLEY,-24.7495,133.2317
14210,PALMERSTON (YARRAWONGA),-12.4721,130.9926
15612,PAPUNYA,-23.2044,131.9156
14218,PARAP,-12.4331,130.8409
15141,PEKO MINE,-19.6833,134.2833
14268,PELL AIRSTRIP,-13.1381,131.1095
14054,PELL AIRSTRIP STATION,-13.1248,131.1131
14964,PEPPIMENARTI,-14.1498,130.0758
15114,PHILLIP CREEK,-19.2738,134.1235
14087,PICKERTARAMOOR,-11.7653,130.8881
14868,PIGEON HOLE,-16.8526,131.1597
14841,PIGEON HOLE COMMUNITY,-16.8141,131.2195
14933,PINE CREEK,-13.8241,131.8372
14920,PINE CREEK CDW,-13.8,131.8
14960,PINE CREEK COUNCIL,-13.8243,131.832
14946,PINE CREEK GOLDFIELDS,-13.8269,131.8242
14935,PINE CREEK HOSPITAL,-13.8167,131.8333
14934,PINE CREEK WELCOME INN,-13.6333,131.6333
15529,PINE GAP,-23.8333,133.75
15507,PINE HILL,-22.3854,133.0522
14141,PINELANDS,-12.4428,130.9556
14142,PIRLANGIMPI AIRPORT,-11.4021,130.4217
15613,PLENTY DOWNS,-23.1,136.2333
14123,POINT CHARLES LIGHTHOUSE,-12.4,130.6
200731,POINT FAWCETT,-11.7628,130.03
14254,POINT STUART,-12.2397,131.8791
14263,POINT STUART WILDERNESS LODGE,-12.5855,131.7601
14948,PORT KEATS AIRPORT,-14.2494,129.5282
14905,PORT KEATS POLICE,-14.2403,129.5215
14630,PORT ROPER,-14.75,135.3333
15083,POWELL CREEK,-18.08,133.675
14721,PUNGALINA,-16.7167,137.4167
15666,RABBIT FLAT,-20.1823,130.0148
15548,RABBIT FLAT,-20.1883,130.0161
14403,RAMINGINING,-12.334,134.9293
14407,RAMINGINING AIRPORT,-12.3567,134.8976
15026,RANKEN RIVER,-19.6014,136.9078
14039,RANKIN POINT,-12.6836,130.5853
14718,REDBANK MINE,-17.1916,137.7429
15082,RENNER SPRINGS,-18.3177,133.7947
15546,RINGWOOD,-23.8287,134.9556
14831,RIVEREN,-17.9037,130.227
14706,ROBINSON RIVER,-16.7622,136.9789
15027,ROCKHAMPTON DOWNS,-18.9488,135.1935
15615,RODINGA RAILWAY SIDING,-24.5567,134.0817
14643,ROPER AQUAFARM,-14.8303,135.1978
14604,ROPER BAR,-14.4333,134.3
14633,ROPER BAR STORE,-14.7356,134.5291
14620,ROPER RIVER POLICE,-14.7167,134.505
14617,ROPER VALLEY,-14.9289,134.0078
14158,ROSEBERY,-12.5045,130.9906
14821,ROSEWOOD,-16.4583,129.0059
15616,ROSS RIVER,-23.5943,134.4887
14025,RUM JUNGLE,-13.4833,131
14134,RUM JUNGLE WATER RES.,-13.15,131
15614,RUMBALARA,-25.3333,134.4833
14283,RUSTLERS ROOST,-12.9283,131.4983
14608,SAINT VIDGEON,-16.2553,133.3686
15617,SANTA TERESA,-24.1308,134.3736
14939,SCOTT CREEK,-14.8646,131.8443
14249,SEVEN SPIRIT BAY,-11.2038,132.0527
15541,SEVENTEEN MILE CSIRO,-23.4167,133.75
14259,SHOAL BAY,-12.3601,130.9828
14828,SHOEING TOOL BORE,-16.3896,131.5573
14178,SHOVEL BILLABONG,-13.3,132.3028
15566,SINGLETON,-20.7164,134.2835
14078,SIXTY EIGHT MILE RICE FARM,-13.05,131.1333
14102,SIXTY MILE RICE FARM,-13.05,131.1333
14242,SMITH POINT,-11.1233,132.1317
14651,SNOWDROP CREEK,-13.8269,133.3278
15040,SOUDAN,-20.0519,137.0188
14284,SOUTH ALLIGATOR RANGERS,-12.6817,132.4736
14206,SOUTHPORT,-12.727,130.9475
14861,SPIRIT HILLS,-15.4422,129.0197
14124,STAPLETON,-13.1833,131
15572,STIRLING,-21.7325,133.7633
14167,STOKES HILL,-12.4648,130.8495
14225,STRANGWAYS,-12.5583,131.15
15006,STURT PLAIN (HAYFIELD),-17.0657,133.4119
15132,STURT PLAINS,-17.1167,133.35
14658,SUNDAY CREEK STATION,-16.1584,133.13
14854,SUNSHINE BORE,-17.8581,130.8841
14857,SUPLEJACK,-19.28,129.9424
15555,TANAMI DOWNS,-20.565,129.7251
14809,TANAMI MINE,-19.9655,129.7134
14859,TANAMI MINE BOREFIELDS,-19.8765,129.6269
14606,TANDANGLE HILL,-14.5139,132.9418
14628,TANUMBIRINI,-16.455,134.6504
15620,TARLTON DOWNS,-22.6577,136.7998
15520,TEA TREE WELL,-22.1333,133.4167
14127,TEMIRA,-12.45,130.8333
15557,TEMPE DOWNS,-24.3996,132.4525
15517,TEMPLE BAR,-23.7833,133.8667
15135,TENNANT CREEK AIRPORT,-19.6423,134.1833
15087,TENNANT CREEK POST OFFICE,-19.6475,134.1896
15643,TERRITORY GRAPE FARM,-22.4518,133.6377
14264,TERRITORY WILDLIFE PARK,-12.7121,130.9889
3056,THANGOO,-18.1792,122.3583
14070,THE CHASE,-12.49,130.9881
14231,THE CORN PATCH,-13.7933,131.3467
15601,THE DERWENT,-23.1724,132.1499
14232,THE FRUITERIUM,-13.205,130.985
15521,THE GARDEN,-23.2837,134.4229
15621,THE GRANITES,-20.5667,130.4
15641,THE GRANITES,-20.5476,130.3466
14204,THE PINES,-13.7584,131.5739
14247,THE ROSE GARDENS,-12.75,131.4817
14514,THEYONA,-14.05,131.2833
14266,THORAK CEMETERY,-12.412,130.9668
15129,THREEWAYS ROADHOUSE,-19.4376,134.2088
14255,THUNDER ROCK,-11.1597,132.1572
15651,TI TREE POLICE,-22.1292,133.4171
15505,TI TREE STATION,-22.1283,133.2633
15658,TILMOUTH WELL,-22.8094,132.5995
14850,TIMBER CREEK,-15.6614,130.4808
14827,TIMBER CREEK CDW,-15.65,130.5
14822,TIMBER CREEK POLICE,-15.6467,130.4756
14932,TINDAL RAAF,-14.5229,132.3826
14860,TINKER HILL,-15.8236,131.8367
14925,TIPPERARY,-13.7352,131.0437
14220,TIWI,-12.3633,130.875
15618,TOBERMOREY,-22.2741,137.973
15619,TODD RIVER,-23.8398,134.5089
15656,TODD RIVER DOWNS,-24.2578,135.2707
14248,TOMS GULLY GOLD MINE,-12.8372,131.5672
14818,TOP SPRINGS,-16.6317,131.8333
14846,TOP SPRINGS DTW,-16.5478,131.7883
14858,TOP SPRINGS ROADHOUSE,-16.5437,131.7965
14109,TORTILLA FLATS,-13.1,131.2333
15673,TREPHINA GORGE,-23.5312,134.3743
15103,UCHARONIDGE,-17.6744,134.251
15660,ULURU RANGERS,-25.3602,131.0196
14503,UMBAKUMBA,-13.8333,136.8333
15622,UMBEARA,-25.7533,133.685
15623,UNDOOLYA,-23.6939,134.0352
14055,UPPER ADELAIDE RIVER,-13.481,131.1172
14947,UPPER FERGUSSON RIVER,-14.0106,132.2084
14965,UPPER SEVENTEEN MILE CREEK,-14.1881,132.3961
14866,UPPER VICTORIA RIVER,-17.6129,130.0714
14730,UPPER WATERHOUSE RIVER,-14.1054,133.3422
14867,UPPER WICKHAM RIVER,-16.9566,130.5674
14616,URAPUNGA,-14.7103,134.5669
14711,VANDERLIN ISLAND MIMETS,-15.8333,137.05
15554,VAUGHAN SPRINGS,-22.2984,130.85
14977,VENN,-14.5832,132.4822
14811,VICTORIA RIVER DEPOT,-15.4167,130.7
14825,VICTORIA RIVER DOWNS,-16.403,131.0145
14848,VICTORIA RIVER ROADHOUSE,-15.6194,131.1281
15624,VICTORY DOWNS,-25.9891,132.9748
14238,WAGAIT BEACH,-12.4348,130.7486
15646,WAITE RIVER,-22.4786,134.5306
15147,WALHALLOW,-17.7838,135.6635
14279,WALKER CREEK,-13.0797,130.6932
14066,WALKERS CREEK,-13.05,130.75
14513,WALLABY BEACH,-12.1933,136.71
15642,WALLACE ROCK HOLE,-24.1267,133.0848
15563,WALLARA ROADHOUSE,-24.625,132.3283
15664,WALUNGURRU AIRPORT,-23.2656,129.3844
14224,WANDIE CREEK,-13.8062,132.197
14188,WANGI,-13.15,130.6333
15139,WARRAMUNGA,-19.9331,134.355
15140,WARREGO MINE,-19.4457,133.8216
14401,WARRUWI AIRPORT,-11.65,133.3797
15652,WATARRKA,-24.2918,131.549
14603,WATERHOUSE,-14.2905,133.4099
14815,WATERLOO,-16.6346,129.3282
15571,WAUCHOPE,-20.6401,134.2225
14840,WAVE HILL,-17.3869,131.1166
14844,WAVE HILL CATTLE STATION,-17.45,130.8
14834,WAVE HILL OLD STATION,-17.4833,130.95
14832,WAVE HILL POST OFFICE,-17.3833,130.8667
14655,WEST ELSEY,-15.1536,133.0855
14648,WEST WATERHOUSE,-14.14,133.1094
14601,WESTERN CREEK,-15.6551,132.6718
15675,WHITE GUMS (ILPARPA),-23.7517,133.7812
14275,WILDMAN RANGERS,-12.7164,131.8206
14258,WILDMAN RANGERS,-12.6586,131.7125
14276,WILDMAN RIVER PLANTATIONS,-12.6415,131.8851
14921,WILLEROO,-15.287,131.5817
15569,WILLOWRA,-21.2759,132.623
14182,WINNELLIE PARK,-12.4333,130.9
14707,WOLLOGORANG,-17.2122,137.9462
15034,WONARAH,-19.8983,136.3358
14602,WONGALARA,-14.1394,134.4742
14057,WOODCUTTER'S MINE,-12.9767,131.1147
15626,WOODGREEN,-22.3959,134.2333
14250,WOODROFFE,-12.5047,130.9747
15143,WOOLBYE CREEK,-19.6333,134.2
14908,WOOLIANA,-13.6817,130.6367
15625,WOOLLA DOWNS,-22.1667,133.8333
14963,WUDIKAPILDIYERR,-13.8596,130.0031
15550,WYCLIFFE WELL,-20.7451,134.236
15501,YAMBAH,-23.1274,133.836
14174,YARRAMAN,-13.0167,130.95
14171,YARRAWONGA PARK,-12.4667,130.9833
14962,YEURALBA RIDGE,-14.2541,132.7357
14502,YIRRKALA MISSION,-12.25,136.8833
14501,YIRRKALA TROPICAL GARDENS,-12.2561,136.8979
15528,YUENDUMU,-22.2565,131.8011
15635,YULARA AIRPORT,-25.1896,130.9737
